repository,repo_id,content_type,template_type,timestamp,file_path,section_name,header_pattern,is_meaningful_content,importance,importance_numeric,reason,manual_eval,TP,FP,FN,TN
mullvad.mullvadvpn-app,19,issue,bug-android,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/2-bug-android.yml,Android version,## Android version,TRUE,medium,1,Knowing the Android version helps contextualize the bug and is relevant to its diagnosis.,0,0,1,0,0
mullvad.mullvadvpn-app,19,issue,bug-android,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/2-bug-android.yml,Device model,## Device model,TRUE,medium,1,Device information can be important for reproducing and understanding device-specific bugs.,0,0,1,0,0
mullvad.mullvadvpn-app,19,issue,bug-android,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/2-bug-android.yml,Mullvad VPN app version,## Mullvad VPN app version,TRUE,medium,1,App version is relevant to identifying if the bug is version-specific.,0,0,1,0,0
mullvad.mullvadvpn-app,19,issue,bug-android,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/2-bug-android.yml,Additional Information,## Additional Information,TRUE,medium,1,This section allows for any extra context or details that may aid in understanding or reproducing the bug.,1,1,0,0,0
mullvad.mullvadvpn-app,19,issue,bug-desktop,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/1-bug-desktop.yml,Mullvad VPN app version,## Mullvad VPN app version,FALSE,low,0,"This section collects metadata about the app version, not the actual bug details.",0,0,0,0,1
mullvad.mullvadvpn-app,19,issue,bug-ios,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/3-bug-ios.yml,iOS version,## iOS version,FALSE,low,0,"This section collects metadata about the environment, not the bug's substance.",0,0,0,0,1
mullvad.mullvadvpn-app,19,issue,feature-request,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/4-feature-request.yml,I have checked if others have suggested this already,## I have checked if others have suggested this already,FALSE,low,0,This section is a procedural checklist to avoid duplicate requests and does not describe the feature itself.,0,0,0,0,1
mullvad.mullvadvpn-app,19,issue,feature-request,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/4-feature-request.yml,Feature description,## Feature description,TRUE,high,1,"This section asks for a description of the proposed feature and its use-case, which is the core substantive content.",1,1,0,0,0
mullvad.mullvadvpn-app,19,issue,feature-request,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/4-feature-request.yml,Alternative solutions,## Alternative solutions,TRUE,medium,1,"This section provides context and rationale by asking for alternative approaches, supporting understanding of the request.",1,1,0,0,0
mullvad.mullvadvpn-app,19,issue,feature-request,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/4-feature-request.yml,Type of feature,## Type of feature,FALSE,low,0,"This section is a multiple-choice metadata field about the feature's category, not a substantive description.",1,0,0,1,0
mullvad.mullvadvpn-app,19,issue,feature-request,2023-12-07 14:42:21,.github/ISSUE_TEMPLATE/4-feature-request.yml,Operating System,## Operating System,FALSE,low,0,"This section collects metadata about the relevant platforms, not the feature's content.",0,0,0,0,1
mullvad.mullvadvpn-app,19,issue,issue-template,2020-04-07 16:05:23,.github/ISSUE_TEMPLATE.md,App version,App version:,FALSE,low,0,"This section is for metadata about the app version, not for describing the actual issue or feature.",0,0,0,0,1
mullvad.mullvadvpn-app,19,issue,issue-template,2020-04-07 16:05:23,.github/ISSUE_TEMPLATE.md,Issue description,### Issue description,TRUE,high,1,"This section is where the user describes the actual issue or feature, providing the core meaningful content.",1,1,0,0,0
mullvad.mullvadvpn-app,19,issue,issue-template,2020-04-07 17:26:35,.github/ISSUE_TEMPLATE.md,Issue report,## Issue report,FALSE,low,0,"This is a general section header grouping metadata fields, not containing substantive content itself.",1,0,0,1,0
mullvad.mullvadvpn-app,19,pr,,2018-02-09 11:11:31,.github/PULL_REQUEST_TEMPLATE.md,Checklist for a PR,,FALSE,low,0,This section is a checklist and does not describe the actual changes; it is procedural noise.,0,0,0,0,1
mullvad.mullvadvpn-app,19,pr,,2018-08-01 12:46:26,.github/PULL_REQUEST_TEMPLATE.md,"Describe what this PR changes. Why this is wanted. And, if , how it does it",,TRUE,high,1,"This section prompts for a description of the actual changes, their motivation, and implementation details.",1,1,0,0,0
mullvad.mullvadvpn-app,19,pr,,2018-08-01 12:46:26,.github/PULL_REQUEST_TEMPLATE.md,Git checklist,Git checklist:,FALSE,low,0,This section is a procedural checklist and does not describe substantive changes.,0,0,0,0,1
mullvad.mullvadvpn-app,19,pr,,2022-08-01 9:48:40,.github/PULL_REQUEST_TEMPLATE.md,Translations and localization,## Translations and localization,FALSE,low,0,"This section provides instructions for translation contributions, not a description of substantive changes.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2021-04-27 10:05:00,.github/ISSUE_TEMPLATE/bug_report.md,Actual behaviour,### Actual behaviour,TRUE,high,1,"Describes what actually happens, which is crucial for identifying the bug.",1,1,0,0,0
nextcloud.talk-android,20,issue,bug-report,2021-04-27 10:05:00,.github/ISSUE_TEMPLATE/bug_report.md,Server log,### Server log,FALSE,low,0,"This section is for attaching logs, which are supporting data rather than a description of the bug or its impact.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,⚠️ Before posting ⚠️,## ⚠️ Before posting ⚠️,FALSE,low,0,"This section is a checklist to ensure the report is valid and follows guidelines, not about the bug itself.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Device brand and model,## Device brand and model,FALSE,low,0,"This section collects device metadata, not a description of the bug or its effects.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Nextcloud Talk app version,## Nextcloud Talk app version,FALSE,low,0,"This section collects app version metadata, not a description of the bug.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Nextcloud server version,## Nextcloud server version,FALSE,low,0,"This section collects server version metadata, not a description of the bug.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Talk version,## Talk version,FALSE,low,0,"This section collects app version metadata, not substantive bug information.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Custom Signaling server configured,## Custom Signaling server configured,FALSE,low,0,"This section collects configuration metadata, not a description of the bug.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Custom TURN server configured,## Custom TURN server configured,FALSE,low,0,"This section collects configuration metadata, not substantive bug information.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Custom STUN server configured,## Custom STUN server configured,FALSE,low,0,"This section collects configuration metadata, not a description of the bug.",0,0,0,0,1
nextcloud.talk-android,20,issue,bug-report,2022-08-12 11:15:33,.github/ISSUE_TEMPLATE/bug_report.yml,Android logs,## Android logs,FALSE,low,0,"This section is for attaching log files, which are raw data, not a description or summary of the bug.",0,0,0,0,1
nextcloud.talk-android,20,pr,,2022-12-01 12:20:06,.github/pull_request_template.md,TODO,### 🚧 TODO,FALSE,low,0,This section is a placeholder for tasks and does not contain substantive information about the changes.,0,0,0,0,1
organicmaps.organicmaps,21,issue,bug-report,2023-02-02 16:19:44,.github/ISSUE_TEMPLATE/bug_report.md,System information,**System information:**,FALSE,low,0,"This section collects metadata about the environment, not about the bug's content.",0,0,0,0,1
organicmaps.organicmaps,21,issue,feature-request,2023-02-02 16:19:44,.github/ISSUE_TEMPLATE/feature_request.md,Describe the solution you would like,**Describe the solution you would like**,TRUE,high,1,"This section requests a description of the proposed solution, which is essential for understanding the requested change.",1,1,0,0,0
organicmaps.organicmaps,21,issue,feature-request,2023-02-02 16:19:44,.github/ISSUE_TEMPLATE/feature_request.md,Describe alternatives you have considered,**Describe alternatives you have considered**,TRUE,medium,1,"This section provides context about other approaches, supporting the main request but not being the core description.",1,1,0,0,0
organicmaps.organicmaps,21,issue,feature-request,2023-10-19 12:19:31,.github/ISSUE_TEMPLATE/feature_request.md,Describe the ideal solution,**Describe the ideal solution**,TRUE,high,1,"This section requests a description of the proposed solution, which is core to the feature request's content.",1,1,0,0,0
owncloud.android,22,issue,bug-report,2019-04-25 12:59:03,.github/ISSUE_TEMPLATE/bug_report.md,Can this problem be reproduced with the official owncloud server?,Can this problem be reproduced with the official owncloud server?,FALSE,low,0,This is a yes/no question for diagnostic purposes and does not describe the bug itself.,0,0,0,0,1
owncloud.android,22,issue,bug-report,2019-04-25 12:59:03,.github/ISSUE_TEMPLATE/bug_report.md,Environment data,### Environment data,FALSE,low,0,"This section collects metadata about the environment, not the substantive content of the bug.",0,0,0,0,1
owncloud.android,22,issue,bug-report,2019-04-25 12:59:03,.github/ISSUE_TEMPLATE/bug_report.md,Web server error log,#### Web server error log,FALSE,low,0,"This subsection is for pasting logs, which are raw data and not a description of the issue.",0,0,0,0,1
owncloud.android,22,issue,bug-report,2019-04-25 12:59:03,.github/ISSUE_TEMPLATE/bug_report.md,ownCloud log,#### ownCloud log,FALSE,low,0,"This subsection is for pasting logs, which are raw data and not a description of the issue.",0,0,0,0,1
owncloud.android,22,issue,feature-request,2019-04-25 12:59:03,.github/ISSUE_TEMPLATE/feature-request.md,TASKS,### TASKS,FALSE,low,0,"This section is a procedural checklist for development workflow, not about the specific feature or change.",0,0,0,0,1
owncloud.android,22,issue,feature-request,2019-04-25 12:59:03,.github/ISSUE_TEMPLATE/feature-request.md,PR,### PR,FALSE,low,0,"This section lists possible PR targets and is metadata, not a description of the feature or its content.",1,0,0,1,0
owncloud.android,22,issue,issue-template,2016-03-18 17:23:15,issue_template.md,Please log in with,### Please log in with:,FALSE,low,0,"This section provides test credentials and a URL, which is procedural and not about the actual issue content.",0,0,0,0,1
owncloud.android,22,issue,release-template,2019-04-25 13:16:13,.github/ISSUE_TEMPLATE/release_template.md,BUGS & IMPROVEMENTS,### BUGS & IMPROVEMENTS,FALSE,low,0,"This section is a placeholder for listing bugs and improvements, but does not itself contain meaningful content.",1,0,0,1,0
owncloud.android,22,issue,release-template,2019-09-24 16:56:33,.github/ISSUE_TEMPLATE/release_template.md,BUGS & IMPROVEMENTS,### BUGS & IMPROVEMENTS,TRUE,high,1,"This section is intended for describing specific bugs fixed or improvements made in the release, which is core meaningful content.",1,1,0,0,0
owncloud.android,22,issue,release-template,2023-02-22 10:31:07,.github/ISSUE_TEMPLATE/release_template.md,Open Release,## Open Release,FALSE,low,0,"This section is a procedural grouping for the release process, not a description of substantive changes.",0,0,0,0,1
owncloud.android,22,issue,release-template,2023-02-22 10:31:07,.github/ISSUE_TEMPLATE/release_template.md,OEM Release,## OEM Release,FALSE,low,0,"This section is a procedural grouping for OEM release steps, not a description of substantive changes.",0,0,0,0,1
owncloud.android,22,issue,release-template,2023-08-30 17:37:08,.github/ISSUE_TEMPLATE/release_template.md,QA,### QA,FALSE,low,0,"This section is for tracking regression tests, bugs, and improvements, but does not itself describe any actual changes.",0,0,0,0,1
owncloud.android,22,issue,release-template,2024-02-23 14:04:19,.github/ISSUE_TEMPLATE/release_template.md,Patch Release,## Patch Release,FALSE,low,0,This section is a container for checklists and does not itself describe substantive changes.,0,0,0,0,1
owncloud.android,22,issue,release-template,2024-09-17 17:59:51,.github/ISSUE_TEMPLATE/release_template.md,Open release,## Open release,FALSE,low,0,This section is a category header for the type of release and does not itself describe any changes or content.,0,0,0,0,1
owncloud.android,22,issue,release-template,2024-09-17 17:59:51,.github/ISSUE_TEMPLATE/release_template.md,Patch release,## Patch release,FALSE,low,0,This is a category header for the type of release and does not itself describe any changes or content.,0,0,0,0,1
owncloud.android,22,issue,release-template,2024-09-17 17:59:51,.github/ISSUE_TEMPLATE/release_template.md,Enterprise release,## Enterprise release,FALSE,low,0,This is a category header for the type of release and does not itself describe any changes or content.,0,0,0,0,1
owncloud.android,22,pr,,2021-03-03 15:02:29,.github/pull_request_template.md,Related Issues,## Related Issues,FALSE,low,0,"This section is for linking related issues, which is metadata and does not describe the actual change.",1,0,0,1,0
owncloud.android,22,pr,,2021-03-03 15:02:29,.github/pull_request_template.md,Library PR,## Library PR,FALSE,low,0,"This section is for referencing related pull requests in libraries, which is procedural and not substantive content.",1,0,0,1,0
owntracks.android,23,issue,issue-template,2017-07-21 15:44:08,.github/ISSUE_TEMPLATE.md,App build number,* **App build number**:,FALSE,low,0,"This section collects metadata about the app version, not about the substantive content of the issue or question.",0,0,0,0,1
owntracks.android,23,issue,issue-template,2017-07-21 15:44:08,.github/ISSUE_TEMPLATE.md,Device,* **Device**:,FALSE,low,0,"This section is for hardware metadata, not for meaningful content about the issue or change.",0,0,0,0,1
owntracks.android,23,issue,issue-template,2022-01-10 11:39:51,.github/ISSUE_TEMPLATE.md,Installation source,* **Installation source**:,FALSE,low,0,"This section is for metadata about how the app was installed, not about the issue or change itself.",0,0,0,0,1
simplex-chat.simplex-chat,25,issue,bug,2023-04-26 18:37:13,.github/ISSUE_TEMPLATE/bug.yml,Is there an existing issue for this?,## Is there an existing issue for this?,FALSE,low,0,"This section is a procedural checklist to avoid duplicate issues, not about the bug's content.",1,0,0,1,0
simplex-chat.simplex-chat,25,issue,bug,2023-04-26 18:37:13,.github/ISSUE_TEMPLATE/bug.yml,OS version,## OS version,FALSE,low,0,"This section is for metadata about the operating system, not the bug's details.",0,0,0,0,1
simplex-chat.simplex-chat,25,issue,feature,2023-04-26 18:37:13,.github/ISSUE_TEMPLATE/feature.yml,Feature,## Feature,TRUE,high,1,"This section asks for a description of the feature to be added, which is the core content.",1,1,0,0,0
simplex-chat.simplex-chat,25,issue,question,2023-04-26 18:37:13,.github/ISSUE_TEMPLATE/question.yml,Question,## Question,TRUE,high,1,"This section is where the actual question is asked, representing the substantive content of the template.",0,0,1,0,0
streetwriters.notesnook,27,issue,bug-report,2022-09-01 22:41:24,.github/ISSUE_TEMPLATE/bug_report.yml,Steps to reproduce the problem,## Steps to reproduce the problem,TRUE,high,1,"This section provides the exact steps to trigger the bug, which is essential for understanding and fixing the issue.",1,1,0,0,0
streetwriters.notesnook,27,issue,bug-report,2022-09-01 22:41:24,.github/ISSUE_TEMPLATE/bug_report.yml,Version,## Version,FALSE,low,0,"This section collects metadata about the software version, not about the substantive content of the bug.",0,0,0,0,1
streetwriters.notesnook,27,issue,bug-report,2022-09-01 22:41:24,.github/ISSUE_TEMPLATE/bug_report.yml,Platform/OS,## Platform/OS,FALSE,low,0,"This section is for metadata about the environment, not the actual bug or its description.",0,0,0,0,1
streetwriters.notesnook,27,issue,feature-request,2022-09-01 22:41:24,.github/ISSUE_TEMPLATE/feature_request.yml,What problem are you facing?,## What problem are you facing?,TRUE,high,1,"This section asks for a description of the problem and use case, which is core to understanding the feature request.",1,1,0,0,0
streetwriters.notesnook,27,issue,feature-request,2022-09-01 22:41:24,.github/ISSUE_TEMPLATE/feature_request.yml,What's the solution you'd like to see in Notesnook?,## What's the solution you'd like to see in Notesnook?,TRUE,high,1,"This section requests a description of the desired solution, which is essential to the feature request.",1,1,0,0,0
streetwriters.notesnook,27,issue,feature-request,2022-09-01 22:41:24,.github/ISSUE_TEMPLATE/feature_request.yml,What alternatives have you considered?,## What alternatives have you considered?,TRUE,medium,1,"This section provides context about other solutions considered, which supports understanding but is not the core content.",1,1,0,0,0
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,PR Submission Checklist for internal contributors,#### PR Submission Checklist for internal contributors,FALSE,low,0,"This section is a procedural checklist for PR formatting and metadata, not substantive content.",0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,What's new in this PR?,# What's new in this PR?,TRUE,high,1,This is the main section for describing the actual changes and content of the PR.,1,1,0,0,0
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,Issues,### Issues,TRUE,high,1,"This section asks for a description of the issues solved or implemented, which is core content.",1,1,0,0,0
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,Causes,### Causes,TRUE,medium,1,"Describes the underlying causes of the issues, providing context for the changes.",1,1,0,0,0
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,Dependencies,### Dependencies,FALSE,low,0,"Lists related PRs or dependencies, which is procedural and not about the actual content.",0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,Testing,### Testing,FALSE,low,0,This is a parent section for test-related subsections and does not itself contain substantive content.,0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,Test Coverage,#### Test Coverage,FALSE,low,0,"This section is a checklist about whether tests were added, not about the substantive changes.",0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,How to Test,#### How to Test,FALSE,low,0,"Describes testing steps, which is procedural and not about the actual changes or content.",0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,Notes,### Notes,TRUE,medium,1,"Allows for additional important facts or context about the issue, which can be meaningful.",1,1,0,0,0
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,Attachments,### Attachments,FALSE,low,0,"This section is for images or videos, which are supplementary and not core content.",0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,PR Post Submission Checklist for internal contributors,#### PR Post Submission Checklist for internal contributors,FALSE,low,0,"This is a procedural checklist for post-submission steps, not substantive content.",0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,PR Post Merge Checklist for internal contributors,#### PR Post Merge Checklist for internal contributors,FALSE,low,0,"This is a procedural checklist for post-merge steps, not about the actual changes.",0,0,0,0,1
wireapp.wire-android,29,pr,,2022-10-13 17:02:14,.github/pull_request_template.md,References,##### References,FALSE,low,0,"This section provides external links and examples, which are supplementary and not substantive content.",0,0,0,0,1
commons-app.apps-android-commons,2,issue,bug-report,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/bug-report.yml,Device name,## Device name,FALSE,low,0,"This section collects metadata about the device, not about the bug's substantive content.",0,0,0,0,1
commons-app.apps-android-commons,2,issue,bug-report,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/bug-report.yml,Commons app version,## Commons app version,FALSE,low,0,"This section is for metadata about the app version, not the bug's content.",0,0,0,0,1
commons-app.apps-android-commons,2,issue,bug-report,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/bug-report.yml,Device logs,## Device logs,FALSE,low,0,"This section is for attaching logs, which are supporting data, not a description of the bug itself.",0,0,0,0,1
commons-app.apps-android-commons,2,issue,bug-report,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/bug-report.yml,Screen-shots,## Screen-shots,FALSE,low,0,"This section is for attaching screenshots, which are supplementary and not a direct description of the bug.",0,0,0,0,1
commons-app.apps-android-commons,2,issue,bug-report,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/bug-report.yml,Would you like to work on the issue?,## Would you like to work on the issue?,FALSE,low,0,"This section is procedural, asking about assignment preference, not about the bug's content.",1,0,0,1,0
commons-app.apps-android-commons,2,issue,feature-request,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/feature-request.yml,What is the user problem or growth opportunity you want to see solved?,## What is the user problem or growth opportunity you want to see solved?,TRUE,high,1,"This section prompts for a description of the core problem or opportunity, which is central to understanding the feature request.",1,1,0,0,0
commons-app.apps-android-commons,2,issue,feature-request,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/feature-request.yml,How do you know that this problem exists today? Why is this ?,## How do you know that this problem exists today? Why is this important?,TRUE,medium,1,"This section asks for evidence and rationale, providing context and justification for the request.",1,1,0,0,0
commons-app.apps-android-commons,2,issue,feature-request,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/feature-request.yml,Who will benefit from it?,## Who will benefit from it?,TRUE,medium,1,"This section identifies the stakeholders or users impacted, which supports prioritization and understanding of the request's value.",1,1,0,0,0
commons-app.apps-android-commons,2,issue,feature-request,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/feature-request.yml,Anything else you would like to add?,## Anything else you would like to add?,TRUE,low,0,"This section allows for additional context or information, but is optional and less central to the main request.",1,0,0,1,0
commons-app.apps-android-commons,2,issue,feedback,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/feedback.yml,Feedback,## Feedback,TRUE,high,1,"This section is where users provide their actual feedback, describing issues or suggestions about the app.",0,0,1,0,0
commons-app.apps-android-commons,2,issue,feedback,2022-02-10 12:35:32,.github/ISSUE_TEMPLATE/feedback.yml,Wiki username,## Wiki username,FALSE,low,0,This section collects user metadata and does not describe any substantive feedback or changes.,0,0,0,0,1
commons-app.apps-android-commons,2,issue,issue-template,2018-02-14 5:15:06,ISSUE_TEMPLATE.md,Add System logs,**Add System logs:**,FALSE,low,0,"This section is for attaching logs, which are metadata and do not describe the substantive issue.",0,0,0,0,1
commons-app.apps-android-commons,2,issue,issue-template,2018-02-14 5:15:06,ISSUE_TEMPLATE.md,Observed behavior,**Observed behavior:**,TRUE,high,1,"This section details what actually happened, which is critical for understanding the problem.",1,1,0,0,0
commons-app.apps-android-commons,2,issue,issue-template,2018-02-14 5:15:06,ISSUE_TEMPLATE.md,Device and Android version,**Device and Android version:**,FALSE,low,0,"This section collects environment metadata, not a description of the issue itself.",0,0,0,0,1
commons-app.apps-android-commons,2,issue,issue-template,2018-11-05 9:31:15,ISSUE_TEMPLATE.md,System logs,**System logs:**,FALSE,low,0,"This section is for attaching log files, which are technical metadata rather than a description of the issue itself.",0,0,0,0,1
commons-app.apps-android-commons,2,pr,,2018-02-14 23:22:56,PULL_REQUEST_TEMPLATE.md,Related issues and discussion,## Related issues and discussion,FALSE,low,0,"This section is for linking issues or referencing discussions, which is metadata and not substantive content.",1,0,0,1,0
commons-app.apps-android-commons,2,pr,,2018-02-14 23:22:56,PULL_REQUEST_TEMPLATE.md,"Screen-shots, if any","## Screen-shots, if any",FALSE,low,0,"This section is for attaching images, which is supplementary and not a description of the actual changes.",0,0,0,0,1
commons-app.apps-android-commons,2,pr,,2018-02-15 19:29:13,PULL_REQUEST_TEMPLATE.md,For user interface changes: Screenshots showing what changed,## For user interface changes: Screenshots showing what changed,FALSE,low,0,"This section is for attaching images as evidence, not for describing the actual changes.",0,0,0,0,1
commons-app.apps-android-commons,2,pr,,2018-02-20 17:25:51,PULL_REQUEST_TEMPLATE.md,Screenshots showing what changed,## Screenshots showing what changed,FALSE,low,0,This section is for attaching images and is only relevant for UI changes; it does not describe the actual changes or rationale.,0,0,0,0,1
commons-app.apps-android-commons,2,pr,,2018-03-07 20:50:53,PULL_REQUEST_TEMPLATE.md,Tests performed,## Tests performed,FALSE,low,0,"This section is about how the changes were tested, not about the substantive content of the changes.",0,0,0,0,1
commons-app.apps-android-commons,2,pr,,2018-05-24 14:59:08,PULL_REQUEST_TEMPLATE.md,Title,## Title,FALSE,low,0,"This section is for metadata (issue number and title), not a description of the actual changes.",1,0,0,1,0
xbmc.xbmc,30,issue,bug-report,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/bug_report.md,Bug report,## Bug report,TRUE,high,1,This section introduces the problem and sets the context for the report.,1,1,0,0,0
xbmc.xbmc,30,issue,bug-report,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/bug_report.md,Actual Behavior,## Actual Behavior,TRUE,high,1,"This section documents what actually happened, which is critical for diagnosing the problem.",1,1,0,0,0
xbmc.xbmc,30,issue,bug-report,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/bug_report.md,Possible Fix,## Possible Fix,TRUE,medium,1,"This section allows the reporter to suggest a fix or reason, providing helpful context but is not always filled.",1,1,0,0,0
xbmc.xbmc,30,issue,bug-report,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/bug_report.md,Debuglog,### Debuglog,FALSE,low,0,"This section is for attaching logs, which are technical artifacts rather than descriptive content.",0,0,0,0,1
xbmc.xbmc,30,issue,bug-report,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/bug_report.md,Additional context or screenshots,## Additional context or screenshots,TRUE,medium,1,"This section allows for extra explanation or context, which can help clarify the issue.",1,1,0,0,0
xbmc.xbmc,30,issue,roadmap-item,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/roadmap_item.md,Roadmap or todo suggestion,## Roadmap or todo suggestion,TRUE,high,1,"This section is for providing a detailed description of the proposed change or addition, which is the core content.",0,0,1,0,0
xbmc.xbmc,30,issue,roadmap-item,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/roadmap_item.md,Context,### Context,TRUE,medium,1,"This section explains the motivation and potential benefits, providing important context for the suggestion.",1,1,0,0,0
xbmc.xbmc,30,issue,roadmap-item,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/roadmap_item.md,Possible Implementation,### Possible Implementation,TRUE,medium,1,"This section invites ideas on how the change could be implemented, offering useful technical or practical details.",1,1,0,0,0
xbmc.xbmc,30,issue,roadmap-item,2018-10-06 15:28:22,.github/ISSUE_TEMPLATE/roadmap_item.md,"Additional context, screenshots or links","###Additional context, screenshots or links**",FALSE,low,0,"This section is for supplementary materials like links or screenshots, which are supportive but not core to the content.",1,0,0,1,0
xbmc.xbmc,30,issue,roadmap-item,2018-10-09 18:05:56,.github/ISSUE_TEMPLATE/roadmap_item.md,"Additional context, screenshots or links","### Additional context, screenshots or links",TRUE,medium,1,"This section allows for supporting information, such as links or screenshots, which can clarify or justify the suggestion.",1,1,0,0,0
xbmc.xbmc,30,issue,roadmap-item,2019-03-12 15:23:32,.github/ISSUE_TEMPLATE/roadmap_item.md,Roadmap or todo item,## Roadmap or todo item,TRUE,high,1,"This section is for a detailed description of the proposed change or addition, which is the core content.",0,0,1,0,0
xbmc.xbmc,30,pr,,2016-09-02 10:36:58,PULL_REQUEST_TEMPLATE.md,Motivation and Context,## Motivation and Context,TRUE,medium,1,"This section explains why the change is needed and what problem it solves, providing important context for the change.",1,1,0,0,0
xbmc.xbmc,30,pr,,2016-09-02 10:36:58,PULL_REQUEST_TEMPLATE.md,Types of changes,## Types of changes,FALSE,low,0,This section is a checklist for categorizing the change type and is procedural metadata.,1,0,0,1,0
xbmc.xbmc,30,pr,,2016-09-18 14:05:13,PULL_REQUEST_TEMPLATE.md,Types of change,## Types of change,FALSE,low,0,"This section is a checklist for categorizing the change, not describing its substance.",1,0,0,1,0
xbmc.xbmc,30,pr,,2021-03-07 20:09:55,docs/PULL_REQUEST_TEMPLATE.md,Motivation and context,## Motivation and context,TRUE,medium,1,"This section explains why the change is needed and what problem it solves, providing important context.",1,1,0,0,0
xbmc.xbmc,30,pr,,2021-03-07 20:09:55,docs/PULL_REQUEST_TEMPLATE.md,How has this been tested?,## How has this been tested?,FALSE,low,0,"This section is about the testing process and environment, not the substantive content of the change.",0,0,0,0,1
xbmc.xbmc,30,pr,,2021-03-07 20:09:55,docs/PULL_REQUEST_TEMPLATE.md,What is the effect on users?,## What is the effect on users?,TRUE,medium,1,"This section describes the impact of the change on end-users, which is meaningful for understanding its significance.",1,1,0,0,0
connectbot.connectbot,3,issue,bug-report,2018-12-17 14:03:01,.github/ISSUE_TEMPLATE/bug_report.md,Bug description,## Bug description,TRUE,high,1,"This section asks for a clear description of the bug, which is the core content of the report.",1,1,0,0,0
connectbot.connectbot,3,issue,bug-report,2018-12-17 14:03:01,.github/ISSUE_TEMPLATE/bug_report.md,Android device,## Android device,FALSE,low,0,"This section collects metadata about the device, not about the bug's nature or impact.",0,0,0,0,1
